Date,PM10 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-12-19 23:00:56,0.0,60.25,2.18,19.94
2018-12-20 00:00:56,0.0,77.92,1.85,19.88
2018-12-20 01:00:56,0.0,71.38,2.15,20.17
2018-12-20 02:00:56,0.0,77.08,2.09,20.56
2018-12-20 03:00:56,0.0,66.02,2.98,21.21
2018-12-20 04:00:56,0.0,98.4,2.12,20.76
2018-12-20 05:00:56,0.0,73.59,1.95,19.63
2018-12-20 06:00:56,0.0,44.64,1.79,19.27
2018-12-20 07:00:56,0.0,84.84,3.47,21.76
2018-12-20 08:00:56,0.0,112.14,2.82,19.97
2018-12-20 09:00:56,0.0,74.86,2.25,20.58
2018-12-20 10:00:56,0.0,73.98,2.55,20.51
2018-12-20 11:00:56,0.0,52.44,1.35,20.44
2018-12-20 12:00:56,0.0,42.72,1.82,19.29
2018-12-20 13:00:56,0.0,108.27,1.4,20.56
2018-12-20 14:00:56,0.0,82.54,2.73,20.81
2018-12-20 15:00:56,0.0,108.65,2.56,19.62
2018-12-20 16:00:56,0.0,0.0,1.99,19.86
2018-12-20 17:00:56,0.0,0.0,2.77,22.11
2018-12-20 18:00:56,0.0,45.03,2.08,20.87
2018-12-20 19:00:56,0.0,132.08,1.07,18.43
2018-12-20 20:00:56,0.0,175.87,1.97,20.0
2018-12-20 21:00:56,0.0,158.61,2.39,19.78
2018-12-20 22:00:56,0.0,185.08,1.68,18.48
2018-12-20 23:00:56,0.0,138.93,2.87,20.44
2018-12-21 00:00:56,0.0,63.38,2.5,19.86
2018-12-21 01:00:56,0.0,58.23,2.59,20.15
2018-12-21 02:00:56,0.0,37.44,1.91,18.75
2018-12-21 03:00:56,0.0,0.0,1.98,19.8
2018-12-21 04:00:56,0.0,0.0,3.17,20.87
2018-12-21 05:00:56,0.0,0.0,2.51,19.05
2018-12-21 06:00:56,0.0,0.0,2.61,21.05
2018-12-21 07:00:56,0.0,88.22,2.96,19.27
2018-12-21 08:00:56,0.0,86.11,2.84,20.28
2018-12-21 09:00:56,0.0,108.26,2.78,19.31
2018-12-21 10:00:56,0.0,120.11,3.66,21.96
2018-12-21 11:00:56,0.0,164.04,1.82,18.57
2018-12-21 12:00:56,0.0,147.45,1.98,19.36
2018-12-21 13:00:56,0.0,58.25,2.05,20.05
2018-12-21 14:00:56,0.0,69.73,1.93,20.3
2018-12-21 15:00:56,0.0,0.0,3.13,20.68
2018-12-21 16:00:56,0.0,0.0,2.09,19.73
2018-12-21 17:00:56,0.0,0.0,2.92,20.71
2018-12-21 18:00:56,0.0,80.39,2.55,20.29
2018-12-21 19:00:56,0.0,83.53,2.83,21.37
2018-12-21 20:00:56,0.0,41.21,2.08,20.37
2018-12-21 21:00:56,0.0,102.53,2.27,20.43
2018-12-21 22:00:56,0.0,5.27,1.65,19.94
2018-12-21 23:00:56,0.0,0.0,2.3,21.16
2018-12-22 00:00:56,0.0,0.0,1.5,19.23
2018-12-22 01:00:56,0.0,62.82,2.32,19.92
2018-12-22 02:00:56,0.0,66.04,2.72,19.77
2018-12-22 03:00:56,0.0,56.71,1.89,18.6
2018-12-22 04:00:56,0.0,86.94,2.0,19.44
2018-12-22 05:00:56,0.0,64.18,2.69,19.86
2018-12-22 06:00:56,0.0,59.07,1.52,18.98
2018-12-22 07:00:56,0.0,93.22,2.01,18.76
2018-12-22 08:00:56,0.0,83.81,2.76,20.98
2018-12-22 09:00:56,0.0,73.89,2.54,20.07
2018-12-22 10:00:56,0.0,119.56,2.6,21.03
2018-12-22 11:00:56,0.0,121.09,3.09,22.17
2018-12-22 12:00:56,0.0,156.39,2.07,21.77
2018-12-22 13:00:56,0.0,70.13,2.04,20.6
2018-12-22 14:00:56,0.0,60.88,2.08,20.55
2018-12-22 15:00:56,0.0,0.0,1.74,20.97
2018-12-22 16:00:56,0.0,0.0,2.02,19.88
2018-12-22 17:00:56,0.0,0.0,3.11,20.63
2018-12-22 18:00:56,0.0,0.0,2.47,19.44
2018-12-22 19:00:56,0.0,21.19,1.63,20.01
2018-12-22 20:00:56,0.0,14.34,1.96,18.39
2018-12-22 21:00:56,0.0,0.0,1.63,20.55
2018-12-22 22:00:56,0.0,39.94,1.49,19.16
2018-12-22 23:00:56,0.0,14.58,1.0,20.88
2018-12-23 00:00:56,0.0,0.0,2.1,21.27
2018-12-23 01:00:56,0.0,0.0,0.88,19.65
2018-12-23 02:00:56,0.0,0.0,2.02,19.75
2018-12-23 03:00:56,0.0,0.0,2.91,20.15
2018-12-23 04:00:56,0.0,0.0,2.2,19.85
2018-12-23 05:00:56,0.0,0.0,2.58,20.47
2018-12-23 06:00:56,0.0,0.0,3.07,21.82
2018-12-23 07:00:56,0.0,0.0,2.14,19.87
2018-12-23 08:00:56,0.0,25.66,1.69,21.0
2018-12-23 09:00:56,0.0,0.0,2.84,19.99
2018-12-23 10:00:56,0.0,0.0,2.48,21.03
2018-12-23 11:00:56,0.0,0.0,2.63,20.68
2018-12-23 12:00:56,0.0,2.19,2.59,19.95
2018-12-23 13:00:56,0.0,56.11,2.29,20.67
2018-12-23 14:00:56,0.0,90.34,1.72,20.02
2018-12-23 15:00:56,0.0,43.49,2.01,20.96
2018-12-23 16:00:56,0.0,53.81,1.57,19.13
2018-12-23 17:00:56,0.0,11.48,2.53,19.94
2018-12-23 18:00:56,0.0,30.18,2.3,21.11
2018-12-23 19:00:56,0.0,204.01,1.89,21.0
2018-12-23 20:00:56,0.0,331.55,1.98,18.8
2018-12-23 21:00:56,0.0,697.99,1.84,19.93
2018-12-23 22:00:56,0.0,287.25,3.17,20.55
2018-12-23 23:00:56,0.0,274.93,1.87,20.05
2018-12-24 00:00:56,0.0,219.46,3.04,20.91
2018-12-24 01:00:56,0.0,47.69,1.06,20.11
2018-12-24 02:00:56,0.0,37.05,1.85,20.8
2018-12-24 03:00:56,0.0,105.24,1.88,20.57
2018-12-24 04:00:56,0.0,140.0,2.02,20.58
2018-12-24 05:00:56,0.0,201.6,2.4,19.62
2018-12-24 06:00:56,0.0,28.13,1.93,19.63
2018-12-24 07:00:56,0.0,98.21,2.16,21.64
2018-12-24 08:00:56,0.0,160.68,2.38,19.47
2018-12-24 09:00:56,0.0,125.18,2.99,21.58
2018-12-24 10:00:56,0.0,180.97,2.03,19.92
2018-12-24 11:00:56,0.0,120.82,1.91,19.97
2018-12-24 12:00:56,0.0,0.0,2.01,20.4
2018-12-24 13:00:56,0.0,0.0,2.34,20.38
2018-12-24 14:00:56,0.0,0.0,1.36,19.1
2018-12-24 15:00:56,0.0,0.0,2.14,21.85
2018-12-24 16:00:56,0.0,236.36,2.5,21.63
2018-12-24 17:00:56,0.0,341.25,1.75,19.72
2018-12-24 18:00:56,0.0,464.31,1.65,21.67
2018-12-24 19:00:56,0.0,92.95,1.64,19.1
2018-12-24 20:00:56,0.0,130.91,1.96,19.24
2018-12-24 21:00:56,0.0,249.47,1.2,19.48
2018-12-24 22:00:56,0.0,128.06,1.83,21.18
2018-12-24 23:00:56,0.0,59.82,2.94,21.36
2018-12-25 00:00:56,0.0,78.1,1.67,21.67
2018-12-25 01:00:56,0.0,96.79,2.34,20.49
2018-12-25 02:00:56,0.0,59.12,1.87,20.49
2018-12-25 03:00:56,0.0,0.0,2.92,21.39
2018-12-25 04:00:56,0.0,25.56,2.51,19.24
2018-12-25 05:00:56,0.0,0.0,2.85,20.05
2018-12-25 06:00:56,0.0,150.49,3.02,20.96
2018-12-25 07:00:56,0.0,4.53,2.48,18.75
2018-12-25 08:00:56,0.0,0.0,2.86,19.19
2018-12-25 09:00:56,0.0,0.0,2.43,20.5
2018-12-25 10:00:56,0.0,0.0,2.25,20.35
2018-12-25 11:00:56,0.0,0.0,1.83,19.19
2018-12-25 12:00:56,0.0,0.0,1.7,19.43
2018-12-25 13:00:56,0.0,0.0,1.3,19.76
2018-12-25 14:00:56,0.0,42.1,1.53,20.14
2018-12-25 15:00:56,0.0,66.88,2.06,21.07
2018-12-25 16:00:56,0.0,60.78,1.45,19.91
2018-12-25 17:00:56,0.0,135.23,2.27,19.27
2018-12-25 18:00:56,0.0,215.97,2.42,21.66
2018-12-25 19:00:56,0.0,72.05,1.88,20.55
2018-12-25 20:00:56,0.0,152.68,2.12,21.61
2018-12-25 21:00:56,0.0,275.43,2.5,21.07
2018-12-25 22:00:56,0.0,197.7,1.47,19.97
2018-12-25 23:00:56,0.0,170.19,2.42,20.86
2018-12-26 00:00:56,0.0,90.91,2.61,19.07
2018-12-26 01:00:56,0.0,140.32,2.57,20.49
2018-12-26 02:00:56,0.0,122.41,1.93,19.92
2018-12-26 03:00:56,0.0,153.67,1.59,20.62
2018-12-26 04:00:56,0.0,56.15,1.85,19.91
2018-12-26 05:00:56,0.0,0.0,1.19,19.15
2018-12-26 06:00:56,0.0,61.07,2.96,19.72
2018-12-26 07:00:56,0.0,73.35,2.62,19.27
2018-12-26 08:00:56,0.0,64.48,1.69,19.14
2018-12-26 09:00:56,0.0,0.36,2.11,19.85
2018-12-26 10:00:56,0.0,61.15,1.97,20.02
2018-12-26 11:00:56,0.0,88.58,2.93,20.63
2018-12-26 12:00:56,0.0,83.35,2.38,21.28
2018-12-26 13:00:56,0.0,17.23,1.95,20.02
2018-12-26 14:00:56,0.0,0.0,1.92,20.89
2018-12-26 15:00:56,0.0,0.0,2.29,19.07
2018-12-26 16:00:56,0.0,0.0,2.44,20.71
2018-12-26 17:00:56,0.0,0.0,1.96,19.99
2018-12-26 18:00:56,0.0,0.0,2.69,20.08
2018-12-26 19:00:56,0.0,98.59,3.22,21.71
2018-12-26 20:00:56,0.0,237.91,2.25,20.41
2018-12-26 21:00:56,0.0,310.24,1.76,20.73
2018-12-26 22:00:56,0.0,347.71,2.82,21.47
2018-12-26 23:00:56,0.0,388.48,1.19,19.13
2018-12-27 00:00:56,0.0,486.2,2.85,21.82
2018-12-27 01:00:56,0.0,84.13,2.13,20.17
2018-12-27 02:00:56,0.0,14.4,2.44,19.74
2018-12-27 03:00:56,0.0,35.15,3.05,20.91
2018-12-27 04:00:56,0.0,0.0,1.83,20.45
2018-12-27 05:00:56,0.0,58.01,1.17,19.49
2018-12-27 06:00:56,0.0,16.18,1.43,17.84
2018-12-27 07:00:56,0.0,88.79,2.39,20.18
2018-12-27 08:00:56,0.0,261.29,1.18,19.9
2018-12-27 09:00:56,0.0,323.83,2.45,20.12
2018-12-27 10:00:56,0.0,179.71,2.28,20.73
2018-12-27 11:00:56,0.0,171.6,1.66,21.17
2018-12-27 12:00:56,0.0,181.24,1.7,19.98
2018-12-27 13:00:56,0.0,13.24,1.59,19.58
2018-12-27 14:00:56,0.0,21.79,2.12,19.24
2018-12-27 15:00:56,0.0,50.62,2.58,19.73
2018-12-27 16:00:56,0.0,81.06,1.87,19.19
2018-12-27 17:00:56,0.0,58.8,2.31,20.69
2018-12-27 18:00:56,0.0,73.57,1.66,20.36
2018-12-27 19:00:56,0.0,230.82,1.49,18.3
2018-12-27 20:00:56,0.0,279.36,1.96,19.78
2018-12-27 21:00:56,0.0,688.36,2.62,20.68
2018-12-27 22:00:56,0.0,735.87,2.52,21.73
2018-12-27 23:00:56,0.0,311.84,2.07,21.56
2018-12-28 00:00:56,0.0,369.38,2.72,19.04
2018-12-28 01:00:56,0.0,0.0,2.79,19.92
2018-12-28 02:00:56,0.0,0.0,1.55,20.95
2018-12-28 03:00:56,0.0,0.0,1.4,18.13
2018-12-28 04:00:56,0.0,0.0,2.57,21.64
2018-12-28 05:00:56,0.0,0.0,2.12,20.72
2018-12-28 06:00:56,0.0,0.0,2.5,21.2
2018-12-28 07:00:56,0.0,108.72,2.89,20.78
2018-12-28 08:00:56,0.0,460.86,2.12,20.12
2018-12-28 09:00:56,0.0,188.72,2.1,19.1
2018-12-28 10:00:56,0.0,185.03,2.79,21.42
2018-12-28 11:00:56,0.0,58.82,2.43,20.29
2018-12-28 12:00:56,0.0,98.69,2.04,19.86
2018-12-28 13:00:56,0.0,0.0,2.84,19.56
2018-12-28 14:00:56,0.0,0.0,1.74,20.85
2018-12-28 15:00:56,0.0,0.0,2.43,19.29
2018-12-28 16:00:56,0.0,0.0,2.03,20.03
2018-12-28 17:00:56,0.0,0.0,2.45,21.4
2018-12-28 18:00:56,0.0,62.17,2.38,21.49
2018-12-28 19:00:56,0.0,48.63,2.1,20.51
2018-12-28 20:00:56,0.0,91.46,2.64,20.81
2018-12-28 21:00:56,0.0,367.27,1.83,20.57
2018-12-28 22:00:56,0.0,206.34,2.76,19.98
2018-12-28 23:00:56,0.0,138.18,1.25,20.08
2018-12-29 00:00:56,0.0,202.16,2.68,20.81
2018-12-29 01:00:56,0.0,38.15,2.23,19.8
2018-12-29 02:00:56,0.0,10.16,1.73,18.98
2018-12-29 03:00:56,0.0,0.0,2.12,20.89
2018-12-29 04:00:56,0.0,5.7,1.39,20.02
2018-12-29 05:00:56,0.0,42.49,2.03,19.91
2018-12-29 06:00:56,0.0,15.4,2.43,20.81
2018-12-29 07:00:56,0.0,88.59,1.63,20.57
2018-12-29 08:00:56,0.0,92.63,2.15,21.37
2018-12-29 09:00:56,0.0,79.17,1.7,20.33
2018-12-29 10:00:56,0.0,64.0,1.6,20.28
2018-12-29 11:00:56,0.0,70.16,1.89,19.96
2018-12-29 12:00:56,0.0,19.58,2.58,19.98
2018-12-29 13:00:56,0.0,59.54,1.87,18.95
2018-12-29 14:00:56,0.0,51.35,1.31,19.48
2018-12-29 15:00:56,0.0,98.37,2.43,22.21
2018-12-29 16:00:56,0.0,183.69,2.08,21.16
2018-12-29 17:00:56,0.0,189.55,0.97,18.74
2018-12-29 18:00:56,0.0,165.49,2.43,20.68
2018-12-29 19:00:56,0.0,111.93,2.34,19.64
2018-12-29 20:00:56,0.0,29.84,2.67,20.13
2018-12-29 21:00:56,0.0,125.12,1.2,20.21
2018-12-29 22:00:56,0.0,75.31,2.16,19.21
2018-12-29 23:00:56,0.0,123.83,1.93,19.46
2018-12-30 00:00:56,0.0,0.0,2.36,20.72
2018-12-30 01:00:56,0.0,89.52,2.06,19.95
2018-12-30 02:00:56,0.0,91.64,2.1,20.82
2018-12-30 03:00:56,0.0,96.81,2.12,20.9
2018-12-30 04:00:56,0.0,161.07,1.79,20.39
2018-12-30 05:00:56,0.0,240.14,2.35,20.28
2018-12-30 06:00:56,0.0,189.4,1.13,19.69
2018-12-30 07:00:56,0.0,103.53,2.26,21.28
2018-12-30 08:00:56,0.0,119.45,2.14,20.28
2018-12-30 09:00:56,0.0,344.74,1.79,20.77
2018-12-30 10:00:56,0.0,356.87,2.89,20.08
2018-12-30 11:00:56,0.0,100.17,3.0,20.97
2018-12-30 12:00:56,0.0,154.9,2.74,21.12
2018-12-30 13:00:56,0.0,71.54,2.42,20.64
2018-12-30 14:00:56,0.0,45.54,2.7,20.78
2018-12-30 15:00:56,0.0,33.17,2.71,20.3
2018-12-30 16:00:56,0.0,9.42,2.18,19.65
2018-12-30 17:00:56,0.0,122.92,2.68,21.38
2018-12-30 18:00:56,0.0,96.49,2.36,21.45
2018-12-30 19:00:56,0.0,131.48,1.57,18.84
2018-12-30 20:00:56,0.0,201.15,2.0,19.68
2018-12-30 21:00:56,0.0,249.84,2.23,20.17
2018-12-30 22:00:56,0.0,313.12,2.19,20.39
2018-12-30 23:00:56,0.0,484.6,2.67,21.12
2018-12-31 00:00:56,0.0,694.19,2.55,21.23
2018-12-31 01:00:56,0.0,82.88,2.17,20.63
2018-12-31 02:00:56,0.0,42.17,1.53,20.95
2018-12-31 03:00:56,0.0,5.28,1.42,21.44
2018-12-31 04:00:56,0.0,12.69,1.9,19.69
2018-12-31 05:00:56,0.0,17.72,2.83,20.15
2018-12-31 06:00:56,0.0,0.0,2.35,20.15
2018-12-31 07:00:56,0.0,17.81,2.2,19.61
2018-12-31 08:00:56,0.0,61.78,2.13,19.82
2018-12-31 09:00:56,0.0,343.04,1.71,20.43
2018-12-31 10:00:56,0.0,207.43,2.16,22.27
2018-12-31 11:00:56,0.0,309.56,2.06,19.95
2018-12-31 12:00:56,0.0,379.15,1.87,19.47
2018-12-31 13:00:56,0.0,227.47,1.69,20.61
2018-12-31 14:00:56,0.0,110.42,2.69,19.88
2018-12-31 15:00:56,0.0,155.31,2.16,20.82
2018-12-31 16:00:56,0.0,3.03,1.66,20.11
2018-12-31 17:00:56,0.0,287.44,2.22,20.69
2018-12-31 18:00:56,0.0,75.16,1.67,20.59
2018-12-31 19:00:56,0.0,0.0,2.26,20.57
2018-12-31 20:00:56,0.0,0.0,2.12,20.53
2018-12-31 21:00:56,0.0,0.0,2.23,19.55
2018-12-31 22:00:56,0.0,0.0,2.36,20.15
2018-12-31 23:00:56,0.0,0.0,2.36,21.32
2019-01-01 00:00:56,0.0,0.0,1.99,20.28
2019-01-01 01:00:56,0.0,379.34,11.96,19.02
2019-01-01 02:00:56,0.0,414.98,11.23,20.4
2019-01-01 03:00:56,0.0,362.96,1.78,18.96
2019-01-01 04:00:56,0.0,375.36,2.31,18.31
2019-01-01 05:00:56,0.0,355.91,2.78,20.0
2019-01-01 06:00:56,0.0,361.55,1.47,18.8
2019-01-01 07:00:56,0.0,471.15,2.1,20.34
2019-01-01 08:00:56,0.0,484.67,2.37,19.69
2019-01-01 09:00:56,0.0,524.23,2.37,19.3
2019-01-01 10:00:56,0.0,627.8,3.15,21.1
2019-01-01 11:00:56,0.0,589.73,1.88,20.38
2019-01-01 12:00:56,0.0,521.91,2.68,19.38
2019-01-01 13:00:56,0.0,493.28,1.99,20.02
2019-01-01 14:00:56,0.0,540.86,2.96,20.57
2019-01-01 15:00:56,0.0,483.02,2.16,20.9
2019-01-01 16:00:56,0.0,559.05,2.17,20.76
2019-01-01 17:00:56,0.0,457.37,1.85,19.11
2019-01-01 18:00:56,0.0,473.67,1.61,20.53
2019-01-01 19:00:56,0.0,485.11,1.86,21.73
2019-01-01 20:00:56,0.0,418.58,1.44,20.19
2019-01-01 21:00:56,0.0,399.62,1.48,21.21
2019-01-01 22:00:56,0.0,487.34,2.42,20.99
2019-01-01 23:00:56,0.0,522.28,3.04,21.33
2019-01-02 00:00:56,0.0,474.38,2.01,19.92
2019-01-02 01:00:56,0.0,414.8,2.53,20.78
2019-01-02 02:00:56,0.0,338.4,2.09,19.78
2019-01-02 03:00:56,0.0,298.58,2.17,20.25
2019-01-02 04:00:56,0.0,274.74,2.96,20.74
2019-01-02 05:00:56,0.0,281.93,2.43,20.45
2019-01-02 06:00:56,0.0,249.35,2.08,20.6
2019-01-02 07:00:56,0.0,374.45,1.49,19.32
2019-01-02 08:00:56,0.0,337.76,0.96,18.38
2019-01-02 09:00:56,0.0,312.33,2.45,18.61
2019-01-02 10:00:56,0.0,550.24,3.56,19.92
2019-01-02 11:00:56,0.0,349.95,2.81,20.46
2019-01-02 12:00:56,0.0,344.02,1.74,20.7
2019-01-02 13:00:56,0.0,528.14,2.15,21.93
2019-01-02 14:00:56,0.0,640.46,1.5,20.92
2019-01-02 15:00:56,0.0,545.51,2.2,20.59
2019-01-02 16:00:56,0.0,838.3,2.01,19.46
2019-01-02 17:00:56,0.0,802.34,2.99,20.26
2019-01-02 18:00:56,0.0,556.78,2.31,21.31
2019-01-02 19:00:56,0.0,454.05,2.67,21.48
2019-01-02 20:00:56,0.0,363.39,2.03,18.39
2019-01-02 21:00:56,0.0,272.35,2.05,20.21
2019-01-02 22:00:56,0.0,275.08,2.72,21.35
2019-01-02 23:00:56,0.0,217.67,2.32,20.07
2019-01-03 00:00:56,0.0,280.89,1.83,19.58
2019-01-03 01:00:56,0.0,420.63,2.08,20.06
2019-01-03 02:00:56,0.0,395.73,1.93,21.0
2019-01-03 03:00:56,0.0,436.62,2.41,20.71
2019-01-03 04:00:56,0.0,440.46,2.05,20.52
2019-01-03 05:00:56,0.0,461.88,2.25,20.91
2019-01-03 06:00:56,0.0,493.48,1.62,19.69
2019-01-03 07:00:56,0.0,467.21,1.99,21.75
2019-01-03 08:00:56,0.0,507.09,1.9,21.06
2019-01-03 09:00:56,0.0,508.07,1.32,19.33
2019-01-03 10:00:56,0.0,507.8,2.4,21.94
2019-01-03 11:00:56,0.0,515.39,1.72,20.43
2019-01-03 12:00:56,0.0,516.03,1.53,20.92
2019-01-03 13:00:56,0.0,501.89,2.01,20.51
2019-01-03 14:00:56,0.0,446.31,2.29,18.56
2019-01-03 15:00:56,0.0,411.85,1.94,22.36
2019-01-03 16:00:56,0.0,436.14,2.27,20.75
2019-01-03 17:00:56,0.0,465.1,2.64,20.64
2019-01-03 18:00:56,0.0,473.44,2.9,20.26
2019-01-03 19:00:56,0.0,474.73,1.8,21.6
2019-01-03 20:00:56,0.0,486.44,2.28,20.36
2019-01-03 21:00:56,0.0,602.95,1.79,20.62
2019-01-03 22:00:56,0.0,666.26,1.58,19.2
2019-01-03 23:00:56,0.0,562.93,2.55,19.01
2019-01-04 00:00:56,0.0,572.82,1.84,19.45
2019-01-04 01:00:56,0.0,469.5,2.31,19.4
2019-01-04 02:00:56,0.0,451.04,1.98,20.7
2019-01-04 03:00:56,0.0,558.48,2.39,21.04
2019-01-04 04:00:56,0.0,388.29,2.14,20.52
2019-01-04 05:00:56,0.0,348.76,2.77,20.85
2019-01-04 06:00:56,0.0,379.91,1.7,20.6
2019-01-04 07:00:56,0.0,465.05,2.63,21.06
2019-01-04 08:00:56,0.0,543.75,2.97,21.85
2019-01-04 09:00:56,0.0,748.52,2.28,20.52
2019-01-04 10:00:56,0.0,661.56,2.41,21.09
2019-01-04 11:00:56,0.0,654.53,1.93,20.36
2019-01-04 12:00:56,0.0,661.83,1.97,19.53
2019-01-04 13:00:56,0.0,538.71,2.99,20.74
2019-01-04 14:00:56,0.0,437.26,2.04,22.67
2019-01-04 15:00:56,0.0,370.56,2.03,19.09
2019-01-04 16:00:56,0.0,451.12,2.1,20.01
2019-01-04 17:00:56,0.0,379.27,2.83,22.13
2019-01-04 18:00:56,0.0,493.67,1.92,19.68
2019-01-04 19:00:56,0.0,508.91,1.13,19.65
2019-01-04 20:00:56,0.0,594.63,1.88,20.3
2019-01-04 21:00:56,0.0,516.45,1.86,21.07
2019-01-04 22:00:56,0.0,564.66,1.8,18.89
2019-01-04 23:00:56,0.0,601.84,2.57,19.95
2019-01-05 00:00:56,0.0,594.12,2.22,20.59
2019-01-05 01:00:56,0.0,454.82,2.75,21.77
2019-01-05 02:00:56,0.0,391.96,1.57,19.53
2019-01-05 03:00:56,0.0,435.36,2.31,19.41
2019-01-05 04:00:56,0.0,427.15,3.02,19.94
2019-01-05 05:00:56,0.0,430.55,2.03,19.84
2019-01-05 06:00:56,0.0,438.72,2.24,20.12
2019-01-05 07:00:56,0.0,422.02,2.12,18.97
2019-01-05 08:00:56,0.0,491.97,2.11,20.23
2019-01-05 09:00:56,0.0,463.89,2.11,20.17
2019-01-05 10:00:56,0.0,439.39,1.98,19.71
2019-01-05 11:00:56,0.0,369.8,1.85,18.8
2019-01-05 12:00:56,0.0,310.22,2.12,20.72
2019-01-05 13:00:56,0.0,459.11,1.98,19.31
2019-01-05 14:00:56,0.0,447.16,3.2,20.67
2019-01-05 15:00:56,0.0,448.16,2.37,20.98
2019-01-05 16:00:56,0.0,486.96,2.59,20.21
2019-01-05 17:00:56,0.0,573.98,2.57,21.15
2019-01-05 18:00:56,0.0,425.88,1.61,19.98
2019-01-05 19:00:56,0.0,414.13,2.62,19.76
2019-01-05 20:00:56,0.0,362.44,2.46,21.75
2019-01-05 21:00:56,0.0,314.21,2.41,19.93
2019-01-05 22:00:56,0.0,315.49,1.39,19.79
2019-01-05 23:00:56,0.0,314.99,3.26,20.08
2019-01-06 00:00:56,0.0,302.09,1.5,19.62
2019-01-06 01:00:56,0.0,490.71,2.79,20.79
2019-01-06 02:00:56,0.0,468.38,2.13,20.02
2019-01-06 03:00:56,0.0,466.79,2.21,20.29
2019-01-06 04:00:56,0.0,482.51,2.12,18.78
2019-01-06 05:00:56,0.0,456.25,1.67,20.83
2019-01-06 06:00:56,0.0,403.91,1.71,20.31
2019-01-06 07:00:56,0.0,564.86,1.94,20.01
2019-01-06 08:00:56,0.0,676.57,2.54,20.63
2019-01-06 09:00:56,0.0,686.14,1.95,19.26
2019-01-06 10:00:56,0.0,680.47,1.72,18.74
2019-01-06 11:00:56,0.0,718.59,2.27,20.96
2019-01-06 12:00:56,0.0,600.89,1.57,20.71
2019-01-06 13:00:56,0.0,470.38,2.52,20.03
2019-01-06 14:00:56,0.0,476.28,2.13,19.74
2019-01-06 15:00:56,0.0,474.11,2.86,21.14
2019-01-06 16:00:56,0.0,542.89,1.71,19.11
2019-01-06 17:00:56,0.0,587.66,1.11,20.16
2019-01-06 18:00:56,0.0,546.44,2.56,20.74
2019-01-06 19:00:56,0.0,468.81,2.02,20.65
2019-01-06 20:00:56,0.0,378.04,3.15,20.86
2019-01-06 21:00:56,0.0,419.98,1.84,20.57
2019-01-06 22:00:56,0.0,463.91,1.58,19.51
2019-01-06 23:00:56,0.0,482.48,2.47,21.09
2019-01-07 00:00:56,0.0,490.51,1.42,19.91
2019-01-07 01:00:56,0.0,406.36,1.83,18.56
2019-01-07 02:00:56,0.0,358.05,2.06,19.18
2019-01-07 03:00:56,0.0,464.44,1.66,20.32
2019-01-07 04:00:56,0.0,550.99,2.58,18.98
2019-01-07 05:00:56,0.0,540.68,2.31,19.58
2019-01-07 06:00:56,0.0,409.44,1.97,20.46
2019-01-07 07:00:56,0.0,457.64,2.78,20.27
2019-01-07 08:00:56,0.0,510.14,2.92,20.41
2019-01-07 09:00:56,0.0,568.02,1.56,18.27
2019-01-07 10:00:56,0.0,553.2,1.61,19.99
2019-01-07 11:00:56,0.0,604.15,1.91,20.01
2019-01-07 12:00:56,0.0,565.6,2.33,19.64
2019-01-07 13:00:56,0.0,426.06,2.8,20.49
2019-01-07 14:00:56,0.0,369.0,1.62,18.99
2019-01-07 15:00:56,0.0,419.35,1.81,20.28
2019-01-07 16:00:56,0.0,519.85,2.33,19.31
2019-01-07 17:00:56,0.0,572.18,1.96,19.86
2019-01-07 18:00:56,0.0,614.62,2.54,22.08
2019-01-07 19:00:56,0.0,533.91,1.98,19.59
2019-01-07 20:00:56,0.0,548.56,2.78,20.35
2019-01-07 21:00:56,0.0,508.19,2.93,19.95
2019-01-07 22:00:56,0.0,536.77,3.19,20.92
2019-01-07 23:00:56,0.0,497.23,2.73,20.97
2019-01-08 00:00:56,0.0,490.24,2.1,19.39
2019-01-08 01:00:56,0.0,505.13,2.19,20.83
2019-01-08 02:00:56,0.0,507.69,2.37,21.09
2019-01-08 03:00:56,0.0,501.62,2.1,19.94
2019-01-08 04:00:56,0.0,522.71,1.74,20.59
2019-01-08 05:00:56,0.0,568.87,2.61,20.66
2019-01-08 06:00:56,0.0,549.91,2.77,20.83
2019-01-08 07:00:56,0.0,485.07,2.82,19.38
2019-01-08 08:00:56,0.0,496.1,1.96,20.68
2019-01-08 09:00:56,0.0,464.41,1.9,19.03
2019-01-08 10:00:56,0.0,433.82,1.76,19.74
2019-01-08 11:00:56,0.0,472.61,2.08,19.9
2019-01-08 12:00:56,0.0,471.95,2.67,20.27
2019-01-08 13:00:56,0.0,481.68,2.54,22.32
2019-01-08 14:00:56,0.0,441.55,2.27,21.15
2019-01-08 15:00:56,0.0,438.81,2.38,20.37
2019-01-08 16:00:56,0.0,420.34,2.28,20.58
2019-01-08 17:00:56,0.0,346.51,1.63,20.45
2019-01-08 18:00:56,0.0,351.72,2.42,21.64
2019-01-08 19:00:56,0.0,457.34,2.26,20.55
2019-01-08 20:00:56,0.0,518.72,1.81,19.83
2019-01-08 21:00:56,0.0,544.05,2.2,20.87
2019-01-08 22:00:56,0.0,643.24,2.74,20.45
